id,order_id,entity,amount,currency,status,method,captured,email,contact,customer_id,bank,error_code,error_description,error_source,error_step,error_reason,root_cause,created_at,attempt_number,previous_success_rate,previous_failure_rate,upi_success_rate,card_success_rate,time_since_last_attempt_min,hour,day_of_week,checkout_duration_sec,customer_value_tier,recovered,recovery_action
pay_00000000000265,order_00000000000265,payment,82717,INR,failed,card,False,customer265@example.com,+919866764586,cust_0000000265,SBIN,BAD_REQUEST_ERROR,Authentication failed due to incorrect otp.,customer,payment_authentication,incorrect_otp,USER_ABANDONMENT,1788402505,1,0.627,0.373,0.5,0.658,0,10,2,151,low,1,send_reminder
pay_00000000000266,order_00000000000266,payment,2380024,INR,failed,card,False,customer266@example.com,+919820327693,cust_0000000266,HDFC,GATEWAY_ERROR,Payment was flagged and declined by risk checks.,business,payment_authorization,risk_check_failed,RETRY_LIMIT,1787939847,2,0.613,0.387,0.417,0.785,733,2,0,215,high,0,retry
pay_00000000000267,order_00000000000267,payment,28250,INR,failed,card,False,customer267@example.com,+919896711527,cust_0000000267,SBIN,SERVER_ERROR,The service was temporarily unavailable.,gateway,payment_processing,internal_error,NETWORK_TIMEOUT,1786591872,2,0.639,0.361,0.378,0.912,2371,20,2,225,low,1,retry
pay_00000000000268,order_00000000000268,payment,305544,INR,failed,upi,False,customer268@example.com,+919848285148,cust_0000000268,,BAD_REQUEST_ERROR,Customer did not complete OTP authentication in time.,customer,payment_authentication,otp_timeout,USER_ABANDONMENT,1787866387,4,0.638,0.362,0.814,0.465,659,14,1,331,mid,0,escalate
pay_00000000000269,order_00000000000269,payment,482339,INR,failed,emi,False,customer269@example.com,+919881624345,cust_0000000269,,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1787366093,1,0.507,0.493,0.606,0.456,0,11,3,291,mid,0,retry
pay_00000000000270,order_00000000000270,payment,4508650,INR,failed,card,False,customer270@example.com,+919828713077,cust_0000000270,PUNB,GATEWAY_ERROR,Payment failed because of insufficient funds in the account.,customer,payment_authorization,insufficient_funds,CARD_FAILURE,1786320033,2,0.514,0.486,0.102,0.833,1962,22,0,389,high,0,retry
pay_00000000000271,order_00000000000271,payment,30956,INR,failed,card,False,customer271@example.com,+919891212170,cust_0000000271,KKBK,GATEWAY_ERROR,Payment failed due to a temporary issue at the bank's end.,bank,payment_authorization,bank_server_error,NETWORK_TIMEOUT,1788395846,2,0.578,0.422,0.254,0.845,2009,16,3,114,low,1,retry
pay_00000000000272,order_00000000000272,payment,125601,INR,failed,wallet,False,customer272@example.com,+919873701495,cust_0000000272,,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1786427654,2,0.461,0.539,0.494,0.329,589,18,4,59,low,1,retry
pay_00000000000273,order_00000000000273,payment,92596,INR,failed,emi,False,customer273@example.com,+919872203452,cust_0000000273,,BAD_REQUEST_ERROR,Customer did not complete OTP authentication in time.,customer,payment_authentication,otp_timeout,USER_ABANDONMENT,1787689220,1,0.279,0.721,0.265,0.365,0,18,2,267,low,0,send_reminder
pay_00000000000274,order_00000000000274,payment,607250,INR,failed,card,False,customer274@example.com,+919887210585,cust_0000000274,HDFC,GATEWAY_ERROR,Payment was flagged and declined by risk checks.,business,payment_authorization,risk_check_failed,RETRY_LIMIT,1787542349,2,0.596,0.404,0.491,0.788,1529,22,6,76,mid,0,retry
pay_00000000000275,order_00000000000275,payment,342148,INR,failed,upi,False,customer275@example.com,+919850409241,cust_0000000275,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1787492345,3,0.587,0.413,0.375,0.793,1296,5,4,180,mid,0,escalate
pay_00000000000276,order_00000000000276,payment,40257,INR,failed,upi,False,customer276@example.com,+919883969111,cust_0000000276,,BAD_REQUEST_ERROR,Authentication failed due to incorrect otp.,customer,payment_authentication,incorrect_otp,USER_ABANDONMENT,1788152915,3,0.441,0.559,0.76,0.153,2154,17,4,368,low,0,escalate
pay_00000000000277,order_00000000000277,payment,47504,INR,failed,card,False,customer277@example.com,+919874995591,cust_0000000277,UTIB,GATEWAY_ERROR,The card used for payment has expired.,customer,payment_authorization,card_expired,CARD_FAILURE,1788452598,2,0.772,0.228,0.877,0.629,319,22,6,72,low,1,switch_to_upi
pay_00000000000278,order_00000000000278,payment,107896,INR,failed,card,False,customer278@example.com,+919856685830,cust_0000000278,SBIN,GATEWAY_ERROR,Payment failed due to a temporary issue at the bank's end.,bank,payment_authorization,bank_server_error,NETWORK_TIMEOUT,1787957500,2,0.536,0.464,0.157,0.894,1137,4,6,397,low,0,retry
pay_00000000000279,order_00000000000279,payment,253479,INR,failed,netbanking,False,customer279@example.com,+919834847161,cust_0000000279,UTIB,SERVER_ERROR,The service was temporarily unavailable.,gateway,payment_processing,internal_error,NETWORK_TIMEOUT,1788180775,1,0.69,0.31,0.636,0.651,0,22,3,202,mid,1,retry
pay_00000000000280,order_00000000000280,payment,192581,INR,failed,card,False,customer280@example.com,+919851876858,cust_0000000280,PUNB,GATEWAY_ERROR,Payment failed because of insufficient funds in the account.,customer,payment_authorization,insufficient_funds,CARD_FAILURE,1786768841,2,0.669,0.331,0.578,0.833,1162,15,0,212,mid,1,switch_to_upi
pay_00000000000281,order_00000000000281,payment,239135,INR,failed,card,False,customer281@example.com,+919823652916,cust_0000000281,PUNB,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1787923250,1,0.755,0.245,0.49,0.986,0,12,3,370,mid,1,retry
pay_00000000000282,order_00000000000282,payment,523395,INR,failed,upi,False,customer282@example.com,+919871020042,cust_0000000282,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1788177788,2,0.7,0.3,0.741,0.704,1143,12,3,276,mid,1,retry
pay_00000000000283,order_00000000000283,payment,230234,INR,failed,card,False,customer283@example.com,+919877752405,cust_0000000283,SBIN,GATEWAY_ERROR,Payment was flagged and declined by risk checks.,business,payment_authorization,risk_check_failed,RETRY_LIMIT,1786355776,1,0.613,0.387,0.382,0.878,0,6,2,353,mid,0,retry
pay_00000000000284,order_00000000000284,payment,4922829,INR,failed,card,False,customer284@example.com,+919824681002,cust_0000000284,KKBK,GATEWAY_ERROR,The card used for payment has expired.,customer,payment_authorization,card_expired,CARD_FAILURE,1786573395,2,0.701,0.299,0.718,0.777,1594,4,2,381,high,1,switch_to_upi
pay_00000000000285,order_00000000000285,payment,1036114,INR,failed,upi,False,customer285@example.com,+919888378721,cust_0000000285,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1788518100,1,0.664,0.336,0.8,0.505,0,1,1,202,high,1,retry
pay_00000000000286,order_00000000000286,payment,469723,INR,failed,card,False,customer286@example.com,+919871862210,cust_0000000286,PUNB,GATEWAY_ERROR,Payment failed because of insufficient funds in the account.,customer,payment_authorization,insufficient_funds,CARD_FAILURE,1786858946,1,0.677,0.323,0.805,0.586,0,5,0,290,mid,1,switch_to_upi
pay_00000000000287,order_00000000000287,payment,77146,INR,failed,upi,False,customer287@example.com,+919886976644,cust_0000000287,,GATEWAY_ERROR,Payment failed due to a temporary issue at the bank's end.,bank,payment_authorization,bank_server_error,NETWORK_TIMEOUT,1786944702,2,0.69,0.31,0.833,0.58,1087,17,1,162,low,1,retry
pay_00000000000288,order_00000000000288,payment,127969,INR,failed,card,False,customer288@example.com,+919863995920,cust_0000000288,SBIN,GATEWAY_ERROR,The card used for payment has expired.,customer,payment_authorization,card_expired,CARD_FAILURE,1786469311,1,0.475,0.525,0.453,0.512,0,21,4,175,low,1,retry
pay_00000000000289,order_00000000000289,payment,4438344,INR,failed,upi,False,customer289@example.com,+919858892118,cust_0000000289,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1786691117,1,0.914,0.086,0.977,0.803,0,23,5,45,high,1,retry
pay_00000000000290,order_00000000000290,payment,780437,INR,failed,card,False,customer290@example.com,+919851680049,cust_0000000290,UTIB,GATEWAY_ERROR,The card used for payment has expired.,customer,payment_authorization,card_expired,CARD_FAILURE,1786595085,2,0.651,0.349,0.402,0.918,787,7,0,91,mid,1,retry
pay_00000000000291,order_00000000000291,payment,1264118,INR,failed,upi,False,customer291@example.com,+919864627534,cust_0000000291,,GATEWAY_ERROR,Payment failed due to a temporary issue at the bank's end.,bank,payment_authorization,bank_server_error,NETWORK_TIMEOUT,1787106573,3,0.536,0.464,0.948,0.189,261,10,4,167,high,0,escalate
pay_00000000000292,order_00000000000292,payment,399641,INR,failed,card,False,customer292@example.com,+919841667072,cust_0000000292,UTIB,GATEWAY_ERROR,Payment failed because of insufficient funds in the account.,customer,payment_authorization,insufficient_funds,CARD_FAILURE,1787716533,1,0.693,0.307,0.907,0.424,0,10,6,314,mid,0,switch_to_upi
pay_00000000000293,order_00000000000293,payment,441224,INR,failed,card,False,customer293@example.com,+919812828532,cust_0000000293,PUNB,GATEWAY_ERROR,Payment failed because of insufficient funds in the account.,customer,payment_authorization,insufficient_funds,CARD_FAILURE,1786089955,1,0.57,0.43,0.358,0.818,0,15,5,203,mid,0,retry
pay_00000000000294,order_00000000000294,payment,397864,INR,failed,card,False,customer294@example.com,+919841602967,cust_0000000294,SBIN,GATEWAY_ERROR,The card used for payment has expired.,customer,payment_authorization,card_expired,CARD_FAILURE,1787748502,3,0.861,0.139,0.851,0.83,1233,0,3,145,mid,1,escalate
pay_00000000000295,order_00000000000295,payment,498884,INR,failed,netbanking,False,customer295@example.com,+919857225359,cust_0000000295,UTIB,GATEWAY_ERROR,Payment failed due to a temporary issue at the bank's end.,bank,payment_authorization,bank_server_error,NETWORK_TIMEOUT,1786105469,1,0.563,0.437,0.402,0.669,0,5,5,148,mid,1,retry
pay_00000000000296,order_00000000000296,payment,95472,INR,failed,upi,False,customer296@example.com,+919897131540,cust_0000000296,,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1788085277,1,0.577,0.423,0.664,0.589,0,7,4,380,low,0,retry
pay_00000000000297,order_00000000000297,payment,562608,INR,failed,upi,False,customer297@example.com,+919896853189,cust_0000000297,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1786063999,1,0.625,0.375,0.665,0.526,0,7,0,26,mid,0,retry
pay_00000000000298,order_00000000000298,payment,4450376,INR,failed,upi,False,customer298@example.com,+919837265709,cust_0000000298,,GATEWAY_ERROR,Payment was flagged and declined by risk checks.,business,payment_authorization,risk_check_failed,RETRY_LIMIT,1787831726,1,0.603,0.397,0.93,0.358,0,21,3,75,high,1,retry
pay_00000000000299,order_00000000000299,payment,147943,INR,failed,upi,False,customer299@example.com,+919871493746,cust_0000000299,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1788271312,2,0.425,0.575,0.647,0.266,2388,14,1,204,low,0,retry
pay_00000000000300,order_00000000000300,payment,50781,INR,failed,upi,False,customer300@example.com,+919816108500,cust_0000000300,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1788608441,1,0.418,0.582,0.231,0.686,0,21,6,321,low,0,retry
pay_00000000000301,order_00000000000301,payment,89523,INR,failed,card,False,customer301@example.com,+919877002914,cust_0000000301,SBIN,BAD_REQUEST_ERROR,Customer did not complete OTP authentication in time.,customer,payment_authentication,otp_timeout,USER_ABANDONMENT,1787118493,1,0.721,0.279,0.601,0.766,0,3,2,37,low,0,send_reminder
pay_00000000000302,order_00000000000302,payment,39480,INR,failed,wallet,False,customer302@example.com,+919868576625,cust_0000000302,,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1788144286,2,0.479,0.521,0.349,0.577,670,1,3,148,low,1,retry
pay_00000000000303,order_00000000000303,payment,86681,INR,failed,upi,False,customer303@example.com,+919820312681,cust_0000000303,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1787598467,1,0.676,0.324,0.441,0.837,0,0,4,307,low,1,retry
pay_00000000000304,order_00000000000304,payment,128881,INR,failed,upi,False,customer304@example.com,+919815885044,cust_0000000304,,BAD_REQUEST_ERROR,Customer did not complete OTP authentication in time.,customer,payment_authentication,otp_timeout,USER_ABANDONMENT,1786730479,1,0.79,0.21,0.968,0.544,0,19,5,17,low,1,send_reminder
pay_00000000000305,order_00000000000305,payment,131718,INR,failed,card,False,customer305@example.com,+919850070254,cust_0000000305,UTIB,GATEWAY_ERROR,The card used for payment has expired.,customer,payment_authorization,card_expired,CARD_FAILURE,1786817484,3,0.826,0.174,0.738,0.82,2680,12,2,346,low,1,escalate
pay_00000000000306,order_00000000000306,payment,593061,INR,failed,upi,False,customer306@example.com,+919815427508,cust_0000000306,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1786477816,1,0.608,0.392,0.832,0.406,0,5,3,337,mid,1,retry
pay_00000000000307,order_00000000000307,payment,283997,INR,failed,card,False,customer307@example.com,+919820272020,cust_0000000307,HDFC,BAD_REQUEST_ERROR,Authentication failed due to incorrect otp.,customer,payment_authentication,incorrect_otp,USER_ABANDONMENT,1786477510,3,0.562,0.438,0.398,0.738,2329,16,3,166,mid,1,escalate
pay_00000000000308,order_00000000000308,payment,43882,INR,failed,card,False,customer308@example.com,+919871068817,cust_0000000308,PUNB,GATEWAY_ERROR,Payment failed due to a temporary issue at the bank's end.,bank,payment_authorization,bank_server_error,NETWORK_TIMEOUT,1786743708,2,0.606,0.394,0.393,0.897,1286,13,5,167,low,1,retry
pay_00000000000309,order_00000000000309,payment,82537,INR,failed,upi,False,customer309@example.com,+919892778089,cust_0000000309,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1787117920,1,0.749,0.251,0.838,0.758,0,23,3,170,low,1,retry
pay_00000000000310,order_00000000000310,payment,120888,INR,failed,upi,False,customer310@example.com,+919830457766,cust_0000000310,,GATEWAY_ERROR,Payment was flagged and declined by risk checks.,business,payment_authorization,risk_check_failed,RETRY_LIMIT,1786763346,1,0.554,0.446,0.42,0.617,0,13,0,74,low,1,retry
pay_00000000000311,order_00000000000311,payment,731230,INR,failed,emi,False,customer311@example.com,+919892073508,cust_0000000311,,GATEWAY_ERROR,Payment was declined by the issuing bank/gateway.,gateway,payment_authorization,payment_declined,BANK_DECLINE,1786584519,2,0.508,0.492,0.449,0.472,2103,15,3,263,mid,0,retry
pay_00000000000312,order_00000000000312,payment,393377,INR,failed,upi,False,customer312@example.com,+919849378681,cust_0000000312,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1786993591,2,0.686,0.314,0.643,0.797,2691,21,2,323,mid,1,retry
pay_00000000000313,order_00000000000313,payment,46146,INR,failed,wallet,False,customer313@example.com,+919816314854,cust_0000000313,,GATEWAY_ERROR,Payment failed due to a temporary issue at the bank's end.,bank,payment_authorization,bank_server_error,NETWORK_TIMEOUT,1788554881,2,0.607,0.393,0.566,0.598,962,13,3,170,low,1,retry
pay_00000000000314,order_00000000000314,payment,522497,INR,failed,card,False,customer314@example.com,+919823977705,cust_0000000314,PUNB,SERVER_ERROR,The service was temporarily unavailable.,gateway,payment_processing,internal_error,NETWORK_TIMEOUT,1788419441,2,0.659,0.341,0.557,0.816,2112,8,1,368,mid,1,retry
pay_00000000000315,order_00000000000315,payment,58289,INR,failed,wallet,False,customer315@example.com,+919826506561,cust_0000000315,,GATEWAY_ERROR,Payment failed due to a temporary issue at the bank's end.,bank,payment_authorization,bank_server_error,NETWORK_TIMEOUT,1787784137,3,0.798,0.202,0.699,0.822,1371,4,5,201,low,1,escalate
pay_00000000000316,order_00000000000316,payment,705378,INR,failed,upi,False,customer316@example.com,+919864936566,cust_0000000316,,BAD_REQUEST_ERROR,Authentication failed due to incorrect otp.,customer,payment_authentication,incorrect_otp,USER_ABANDONMENT,1786706777,1,0.786,0.214,0.838,0.683,0,4,6,234,mid,1,send_reminder
pay_00000000000317,order_00000000000317,payment,24861,INR,failed,wallet,False,customer317@example.com,+919884304333,cust_0000000317,,SERVER_ERROR,The service was temporarily unavailable.,gateway,payment_processing,internal_error,NETWORK_TIMEOUT,1787354503,1,0.506,0.494,0.375,0.582,0,9,3,220,low,0,retry
